SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,PTS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS
22025,19,ORL,Orlando Magic,401810457,2026-01-18,ORL @ MEM,L,109,,,,,,,,,,,,,,,,,,,
22025,11,IND,Indiana Pacers,401810443,2026-01-17,IND vs. NO,W,127,,,,,,,,,,,,,,,,,,,
22025,3,NO,New Orleans Pelicans,401810443,2026-01-17,NO @ IND,L,119,,,,,,,,,,,,,,,,,,,
22025,28,TOR,Toronto Raptors,401810445,2026-01-17,TOR vs. LAC,L,117,,,,,,,,,,,,,,,,,,,
22025,20,PHI,Philadelphia 76ers,401810444,2026-01-17,PHI vs. CLE,L,115,,,,,,,,,,,,,,,,,,,
22025,5,CLE,Cleveland Cavaliers,401810444,2026-01-17,CLE @ PHI,W,117,,,,,,,,,,,,,,,,,,,
22025,17,BKN,Brooklyn Nets,401810442,2026-01-17,BKN vs. CHI,W,112,,,,,,,,,,,,,,,,,,,
22025,4,CHI,Chicago Bulls,401810442,2026-01-17,CHI @ BKN,L,109,,,,,,,,,,,,,,,,,,,
22025,6,DAL,Dallas Mavericks,401810448,2026-01-17,DAL vs. UTAH,W,138,,,,,,,,,,,,,,,,,,,
22025,12,LAC,LA Clippers,401810445,2026-01-17,LAC @ TOR,W,121,,,,,,,,,,,,,,,,,,,
22025,16,MIN,Minnesota Timberwolves,401810446,2026-01-17,MIN @ HOU,L,105,,,,,,,,,,,,,,,,,,,
22025,23,SAC,Sacramento Kings,401810447,2026-01-17,SAC vs. WSH,W,128,,,,,,,,,,,,,,,,,,,
22025,27,WSH,Washington Wizards,401810447,2026-01-17,WSH @ SAC,L,115,,,,,,,,,,,,,,,,,,,
22025,26,UTAH,Utah Jazz,401810448,2026-01-17,UTAH @ DAL,L,120,,,,,,,,,,,,,,,,,,,
22025,10,HOU,Houston Rockets,401810446,2026-01-17,HOU vs. MIN,W,110,,,,,,,,,,,,,,,,,,,
22025,6,DAL,Dallas Mavericks,401810438,2026-01-16,DAL vs. UTAH,W,144,,,,,,,,,,,,,,,,,,,
22025,8,DET,Detroit Pistons,401810434,2026-01-16,DET vs. PHX,W,108,,,,,,,,,,,,,,,,,,,
22025,21,PHX,Phoenix Suns,401810434,2026-01-16,PHX @ DET,L,105,,,,,,,,,,,,,,,,,,,
22025,2,BOS,Boston Celtics,401810435,2026-01-16,BOS @ MIA,W,119,,,,,,,,,,,,,,,,,,,
22025,10,HOU,Houston Rockets,401810436,2026-01-16,HOU vs. OKC,L,91,,,,,,,,,,,,,,,,,,,
22025,25,OKC,Oklahoma City Thunder,401810436,2026-01-16,OKC @ HOU,W,111,,,,,,,,,,,,,,,,,,,
22025,24,SA,San Antonio Spurs,401810437,2026-01-16,SA vs. MIL,W,119,,,,,,,,,,,,,,,,,,,
22025,15,MIL,Milwaukee Bucks,401810437,2026-01-16,MIL @ SA,L,101,,,,,,,,,,,,,,,,,,,
22025,14,MIA,Miami Heat,401810435,2026-01-16,MIA vs. BOS,L,114,,,,,,,,,,,,,,,,,,,
22025,26,UTAH,Utah Jazz,401810438,2026-01-16,UTAH @ DAL,L,122,,,,,,,,,,,,,,,,,,,
22025,18,NY,New York Knicks,401810439,2026-01-16,NY @ GS,L,113,,,,,,,,,,,,,,,,,,,
22025,22,POR,Portland Trail Blazers,401810440,2026-01-16,POR vs. ATL,W,117,,,,,,,,,,,,,,,,,,,
22025,1,ATL,Atlanta Hawks,401810440,2026-01-16,ATL @ POR,L,101,,,,,,,,,,,,,,,,,,,
22025,13,LAL,Los Angeles Lakers,401810441,2026-01-16,LAL vs. CHA,L,117,,,,,,,,,,,,,,,,,,,
22025,30,CHA,Charlotte Hornets,401810441,2026-01-16,CHA @ LAL,W,135,,,,,,,,,,,,,,,,,,,
22025,9,GS,Golden State Warriors,401810439,2026-01-16,GS vs. NY,W,126,,,,,,,,,,,,,,,,,,,
22025,17,BKN,Brooklyn Nets,401810429,2026-01-15,BKN @ NO,L,113,,,,,,,,,,,,,,,,,,,
22025,11,IND,Indiana Pacers,401810426,2026-01-15,IND vs. TOR,L,101,,,,,,,,,,,,,,,,,,,
22025,28,TOR,Toronto Raptors,401810426,2026-01-15,TOR @ IND,W,115,,,,,,,,,,,,,,,,,,,
22025,20,PHI,Philadelphia 76ers,401810427,2026-01-15,PHI vs. CLE,L,107,,,,,,,,,,,,,,,,,,,
22025,5,CLE,Cleveland Cavaliers,401810427,2026-01-15,CLE @ PHI,W,133,,,,,,,,,,,,,,,,,,,
22025,4,CHI,Chicago Bulls,401810428,2026-01-15,CHI vs. UTAH,W,128,,,,,,,,,,,,,,,,,,,
22025,26,UTAH,Utah Jazz,401810428,2026-01-15,UTAH @ CHI,L,126,,,,,,,,,,,,,,,,,,,
22025,3,NO,New Orleans Pelicans,401810429,2026-01-15,NO vs. BKN,W,116,,,,,,,,,,,,,,,,,,,
22025,18,NY,New York Knicks,401810431,2026-01-15,NY @ SAC,L,101,,,,,,,,,,,,,,,,,,,
22025,6,DAL,Dallas Mavericks,401810430,2026-01-15,DAL vs. DEN,L,109,,,,,,,,,,,,,,,,,,,
22025,7,DEN,Denver Nuggets,401810430,2026-01-15,DEN @ DAL,W,118,,,,,,,,,,,,,,,,,,,
22025,23,SAC,Sacramento Kings,401810431,2026-01-15,SAC vs. NY,W,112,,,,,,,,,,,,,,,,,,,
22025,12,LAC,LA Clippers,401810432,2026-01-15,LAC vs. WSH,W,119,,,,,,,,,,,,,,,,,,,
22025,27,WSH,Washington Wizards,401810432,2026-01-15,WSH @ LAC,L,105,,,,,,,,,,,,,,,,,,,
22025,19,ORL,Orlando Magic,401810433,2026-01-15,ORL vs. MEM,W,118,,,,,,,,,,,,,,,,,,,
22025,29,MEM,Memphis Grizzlies,401810433,2026-01-15,MEM @ ORL,L,111,,,,,,,,,,,,,,,,,,,
22025,10,HOU,Houston Rockets,401810420,2026-01-14,HOU vs. CHI,W,119,,,,,,,,,,,,,,,,,,,
22025,4,CHI,Chicago Bulls,401810420,2026-01-14,CHI @ HOU,L,113,,,,,,,,,,,,,,,,,,,
22025,15,MIL,Milwaukee Bucks,401810421,2026-01-14,MIL vs. MIN,L,106,,,,,,,,,,,,,,,,,,,
22025,21,PHX,Phoenix Suns,401810419,2026-01-14,PHX @ MIA,L,121,,,,,,,,,,,,,,,,,,,
22025,14,MIA,Miami Heat,401810419,2026-01-14,MIA vs. PHX,W,127,,,,,,,,,,,,,,,,,,,
22025,7,DEN,Denver Nuggets,401810422,2026-01-14,DEN @ NO,W,122,,,,,,,,,,,,,,,,,,,
22025,16,MIN,Minnesota Timberwolves,401810421,2026-01-14,MIN @ MIL,W,139,,,,,,,,,,,,,,,,,,,
22025,3,NO,New Orleans Pelicans,401810422,2026-01-14,NO vs. DEN,L,116,,,,,,,,,,,,,,,,,,,
22025,24,SA,San Antonio Spurs,401810423,2026-01-14,SA @ OKC,L,98,,,,,,,,,,,,,,,,,,,
22025,13,LAL,Los Angeles Lakers,401810424,2026-01-14,LAL vs. ATL,W,141,,,,,,,,,,,,,,,,,,,
22025,1,ATL,Atlanta Hawks,401810424,2026-01-14,ATL @ LAL,L,116,,,,,,,,,,,,,,,,,,,
22025,9,GS,Golden State Warriors,401810425,2026-01-14,GS vs. POR,W,119,,,,,,,,,,,,,,,,,,,
22025,22,POR,Portland Trail Blazers,401810425,2026-01-14,POR @ GS,L,97,,,,,,,,,,,,,,,,,,,
22025,25,OKC,Oklahoma City Thunder,401810423,2026-01-14,OKC vs. SA,W,119,,,,,,,,,,,,,,,,,,,
22025,6,DAL,Dallas Mavericks,401810416,2026-01-13,DAL vs. BKN,W,113,,,,,,,,,,,,,,,,,,,
22025,20,PHI,Philadelphia 76ers,401810415,2026-01-13,PHI @ TOR,W,115,,,,,,,,,,,,,,,,,,,
22025,5,CLE,Cleveland Cavaliers,401810413,2026-01-13,CLE vs. UTAH,L,112,,,,,,,,,,,,,,,,,,,
22025,26,UTAH,Utah Jazz,401810413,2026-01-13,UTAH @ CLE,W,123,,,,,,,,,,,,,,,,,,,
22025,11,IND,Indiana Pacers,401810414,2026-01-13,IND vs. BOS,W,98,,,,,,,,,,,,,,,,,,,
22025,2,BOS,Boston Celtics,401810414,2026-01-13,BOS @ IND,L,96,,,,,,,,,,,,,,,,,,,
22025,28,TOR,Toronto Raptors,401810415,2026-01-13,TOR vs. PHI,L,102,,,,,,,,,,,,,,,,,,,
22025,23,SAC,Sacramento Kings,401810417,2026-01-13,SAC vs. LAL,W,124,,,,,,,,,,,,,,,,,,,
22025,17,BKN,Brooklyn Nets,401810416,2026-01-13,BKN @ DAL,L,105,,,,,,,,,,,,,,,,,,,
22025,13,LAL,Los Angeles Lakers,401810417,2026-01-13,LAL @ SAC,L,112,,,,,,,,,,,,,,,,,,,
22025,12,LAC,LA Clippers,401810418,2026-01-13,LAC vs. CHA,W,117,,,,,,,,,,,,,,,,,,,
22025,30,CHA,Charlotte Hornets,401810418,2026-01-13,CHA @ LAC,L,109,,,,,,,,,,,,,,,,,,,
22025,25,OKC,Oklahoma City Thunder,401810408,2026-01-12,OKC vs. MIA,W,124,,,,,,,,,,,,,,,,,,,
22025,14,MIA,Miami Heat,401810408,2026-01-12,MIA @ OKC,L,112,,,,,,,,,,,,,,,,,,,
22025,16,MIN,Minnesota Timberwolves,401810407,2026-01-12,MIN vs. SA,W,104,,,,,,,,,,,,,,,,,,,
22025,24,SA,San Antonio Spurs,401810407,2026-01-12,SA @ MIN,L,103,,,,,,,,,,,,,,,,,,,
22025,21,PHX,Phoenix Suns,401810410,2026-01-12,PHX vs. WSH,W,112,,,,,,,,,,,,,,,,,,,
22025,15,MIL,Milwaukee Bucks,401810409,2026-01-12,MIL @ DEN,L,104,,,,,,,,,,,,,,,,,,,
22025,7,DEN,Denver Nuggets,401810409,2026-01-12,DEN vs. MIL,W,108,,,,,,,,,,,,,,,,,,,
22025,27,WSH,Washington Wizards,401810410,2026-01-12,WSH @ PHX,L,93,,,,,,,,,,,,,,,,,,,
22025,9,GS,Golden State Warriors,401810411,2026-01-12,GS vs. ATL,L,111,,,,,,,,,,,,,,,,,,,
22025,1,ATL,Atlanta Hawks,401810411,2026-01-12,ATL @ GS,W,124,,,,,,,,,,,,,,,,,,,
22025,23,SAC,Sacramento Kings,401810412,2026-01-12,SAC vs. HOU,W,111,,,,,,,,,,,,,,,,,,,
22025,10,HOU,Houston Rockets,401810412,2026-01-12,HOU @ SAC,L,98,,,,,,,,,,,,,,,,,,,
22025,11,IND,Indiana Pacers,401810398,2026-01-11,IND vs. MIA,W,123,,,,,,,,,,,,,,,,,,,
22025,14,MIA,Miami Heat,401810398,2026-01-11,MIA @ IND,L,99,,,,,,,,,,,,,,,,,,,
22025,8,DET,Detroit Pistons,401810399,2026-01-11,DET vs. LAC,L,92,,,,,,,,,,,,,,,,,,,
22025,12,LAC,LA Clippers,401810399,2026-01-11,LAC @ DET,W,98,,,,,,,,,,,,,,,,,,,
22025,2,BOS,Boston Celtics,401810400,2026-01-11,BOS vs. SA,L,95,,,,,,,,,,,,,,,,,,,
22025,24,SA,San Antonio Spurs,401810400,2026-01-11,SA @ BOS,W,100,,,,,,,,,,,,,,,,,,,
22025,4,CHI,Chicago Bulls,401810401,2026-01-11,CHI vs. DAL,W,125,,,,,,,,,,,,,,,,,,,
22025,6,DAL,Dallas Mavericks,401810401,2026-01-11,DAL @ CHI,L,107,,,,,,,,,,,,,,,,,,,
22025,26,UTAH,Utah Jazz,401810402,2026-01-11,UTAH vs. CHA,L,95,,,,,,,,,,,,,,,,,,,
22025,30,CHA,Charlotte Hornets,401810402,2026-01-11,CHA @ UTAH,W,150,,,,,,,,,,,,,,,,,,,
22025,19,ORL,Orlando Magic,401810403,2026-01-11,ORL vs. NO,W,128,,,,,,,,,,,,,,,,,,,
22025,3,NO,New Orleans Pelicans,401810403,2026-01-11,NO @ ORL,L,118,,,,,,,,,,,,,,,,,,,
22025,29,MEM,Memphis Grizzlies,401810404,2026-01-11,MEM vs. BKN,W,103,,,,,,,,,,,,,,,,,,,
22025,17,BKN,Brooklyn Nets,401810404,2026-01-11,BKN @ MEM,L,98,,,,,,,,,,,,,,,,,,,
22025,28,TOR,Toronto Raptors,401810405,2026-01-11,TOR vs. PHI,W,116,,,,,,,,,,,,,,,,,,,
22025,20,PHI,Philadelphia 76ers,401810405,2026-01-11,PHI @ TOR,L,115,,,,,,,,,,,,,,,,,,,
22025,22,POR,Portland Trail Blazers,401810406,2026-01-11,POR vs. NY,L,114,,,,,,,,,,,,,,,,,,,
22025,18,NY,New York Knicks,401810406,2026-01-11,NY @ POR,W,123,,,,,,,,,,,,,,,,,,,
22025,29,MEM,Memphis Grizzlies,401810391,2026-01-10,MEM vs. OKC,L,116,,,,,,,,,,,,,,,,,,,
22025,12,LAC,LA Clippers,401810390,2026-01-10,LAC @ BKN,W,121,,,,,,,,,,,,,,,,,,,
22025,17,BKN,Brooklyn Nets,401810390,2026-01-10,BKN vs. LAC,L,105,,,,,,,,,,,,,,,,,,,
22025,3,NO,New Orleans Pelicans,401810389,2026-01-10,NO @ WSH,W,128,,,,,,,,,,,,,,,,,,,
22025,27,WSH,Washington Wizards,401810389,2026-01-10,WSH vs. NO,L,107,,,,,,,,,,,,,,,,,,,
22025,10,HOU,Houston Rockets,401810395,2026-01-10,HOU @ POR,L,105,,,,,,,,,,,,,,,,,,,
22025,20,PHI,Philadelphia 76ers,401810388,2026-01-10,PHI @ ORL,W,103,,,,,,,,,,,,,,,,,,,
22025,19,ORL,Orlando Magic,401810388,2026-01-10,ORL vs. PHI,L,91,,,,,,,,,,,,,,,,,,,
22025,28,TOR,Toronto Raptors,401810387,2026-01-10,TOR @ BOS,L,117,,,,,,,,,,,,,,,,,,,
22025,2,BOS,Boston Celtics,401810387,2026-01-10,BOS vs. TOR,W,125,,,,,,,,,,,,,,,,,,,
22025,7,DEN,Denver Nuggets,401810392,2026-01-10,DEN vs. ATL,L,87,,,,,,,,,,,,,,,,,,,
22025,25,OKC,Oklahoma City Thunder,401810391,2026-01-10,OKC @ MEM,W,117,,,,,,,,,,,,,,,,,,,
22025,15,MIL,Milwaukee Bucks,401810396,2026-01-10,MIL @ LAL,W,105,,,,,,,,,,,,,,,,,,,
22025,1,ATL,Atlanta Hawks,401810392,2026-01-10,ATL @ DEN,W,110,,,,,,,,,,,,,,,,,,,
22025,18,NY,New York Knicks,401810393,2026-01-10,NY @ PHX,L,107,,,,,,,,,,,,,,,,,,,
22025,9,GS,Golden State Warriors,401810394,2026-01-10,GS vs. SAC,W,137,,,,,,,,,,,,,,,,,,,
22025,23,SAC,Sacramento Kings,401810394,2026-01-10,SAC @ GS,L,103,,,,,,,,,,,,,,,,,,,
22025,22,POR,Portland Trail Blazers,401810395,2026-01-10,POR vs. HOU,W,111,,,,,,,,,,,,,,,,,,,
22025,13,LAL,Los Angeles Lakers,401810396,2026-01-10,LAL vs. MIL,L,101,,,,,,,,,,,,,,,,,,,
22025,21,PHX,Phoenix Suns,401810393,2026-01-10,PHX vs. NY,W,112,,,,,,,,,,,,,,,,,,,
22025,5,CLE,Cleveland Cavaliers,401810397,2026-01-10,CLE vs. MIN,W,146,,,,,,,,,,,,,,,,,,,
22025,16,MIN,Minnesota Timberwolves,401810397,2026-01-10,MIN @ CLE,L,134,,,,,,,,,,,,,,,,,,,
22025,5,CLE,Cleveland Cavaliers,401810385,2026-01-09,CLE @ MIN,L,122,,,,,,,,,,,,,,,,,,,
22025,30,CHA,Charlotte Hornets,401810383,2026-01-09,CHA vs. IND,L,112,,,,,,,,,,,,,,,,,,,
22025,11,IND,Indiana Pacers,401810383,2026-01-09,IND @ CHA,W,114,,,,,,,,,,,,,,,,,,,
22025,16,MIN,Minnesota Timberwolves,401810385,2026-01-09,MIN vs. CLE,W,131,,,,,,,,,,,,,,,,,,,
22025,26,UTAH,Utah Jazz,401810386,2026-01-09,UTAH vs. DAL,W,116,,,,,,,,,,,,,,,,,,,
22025,6,DAL,Dallas Mavericks,401810386,2026-01-09,DAL @ UTAH,L,114,,,,,,,,,,,,,,,,,,,
22025,19,ORL,Orlando Magic,401810376,2026-01-08,ORL @ BKN,W,104,,,,,,,,,,,,,,,,,,,
22025,28,TOR,Toronto Raptors,401810371,2026-01-08,TOR @ CHA,W,97,,,,,,,,,,,,,,,,,,,
22025,8,DET,Detroit Pistons,401810372,2026-01-08,DET vs. CHI,W,108,,,,,,,,,,,,,,,,,,,
22025,4,CHI,Chicago Bulls,401810372,2026-01-08,CHI @ DET,L,93,,,,,,,,,,,,,,,,,,,
22025,20,PHI,Philadelphia 76ers,401810373,2026-01-08,PHI vs. WSH,W,131,,,,,,,,,,,,,,,,,,,
22025,30,CHA,Charlotte Hornets,401810371,2026-01-08,CHA vs. TOR,L,96,,,,,,,,,,,,,,,,,,,
22025,27,WSH,Washington Wizards,401810373,2026-01-08,WSH @ PHI,L,110,,,,,,,,,,,,,,,,,,,
22025,2,BOS,Boston Celtics,401810375,2026-01-08,BOS vs. DEN,L,110,,,,,,,,,,,,,,,,,,,
22025,7,DEN,Denver Nuggets,401810375,2026-01-08,DEN @ BOS,W,114,,,,,,,,,,,,,,,,,,,
22025,1,ATL,Atlanta Hawks,401810374,2026-01-08,ATL vs. NO,W,117,,,,,,,,,,,,,,,,,,,
22025,3,NO,New Orleans Pelicans,401810374,2026-01-08,NO @ ATL,L,100,,,,,,,,,,,,,,,,,,,
22025,17,BKN,Brooklyn Nets,401810376,2026-01-08,BKN vs. ORL,L,103,,,,,,,,,,,,,,,,,,,
22025,13,LAL,Los Angeles Lakers,401810378,2026-01-08,LAL @ SA,L,91,,,,,,,,,,,,,,,,,,,
22025,18,NY,New York Knicks,401810377,2026-01-08,NY vs. LAC,W,123,,,,,,,,,,,,,,,,,,,
22025,12,LAC,LA Clippers,401810377,2026-01-08,LAC @ NY,L,111,,,,,,,,,,,,,,,,,,,
22025,29,MEM,Memphis Grizzlies,401810379,2026-01-08,MEM vs. PHX,L,98,,,,,,,,,,,,,,,,,,,
22025,21,PHX,Phoenix Suns,401810379,2026-01-08,PHX @ MEM,W,117,,,,,,,,,,,,,,,,,,,
22025,25,OKC,Oklahoma City Thunder,401810380,2026-01-08,OKC vs. UTAH,W,129,,,,,,,,,,,,,,,,,,,
22025,26,UTAH,Utah Jazz,401810380,2026-01-08,UTAH @ OKC,L,125,,,,,,,,,,,,,,,,,,,
22025,24,SA,San Antonio Spurs,401810378,2026-01-08,SA vs. LAL,W,107,,,,,,,,,,,,,,,,,,,
22025,9,GS,Golden State Warriors,401810381,2026-01-08,GS vs. MIL,W,120,,,,,,,,,,,,,,,,,,,
22025,15,MIL,Milwaukee Bucks,401810381,2026-01-08,MIL @ GS,L,113,,,,,,,,,,,,,,,,,,,
22025,22,POR,Portland Trail Blazers,401810382,2026-01-08,POR vs. HOU,W,103,,,,,,,,,,,,,,,,,,,
22025,10,HOU,Houston Rockets,401810382,2026-01-08,HOU @ POR,L,102,,,,,,,,,,,,,,,,,,,
22025,19,ORL,Orlando Magic,401810366,2026-01-07,ORL @ WSH,L,112,,,,,,,,,,,,,,,,,,,
22025,29,MEM,Memphis Grizzlies,401810367,2026-01-07,MEM vs. SA,W,106,,,,,,,,,,,,,,,,,,,
22025,16,MIN,Minnesota Timberwolves,401810368,2026-01-07,MIN vs. MIA,W,122,,,,,,,,,,,,,,,,,,,
22025,27,WSH,Washington Wizards,401810366,2026-01-07,WSH vs. ORL,W,120,,,,,,,,,,,,,,,,,,,
22025,5,CLE,Cleveland Cavaliers,401810365,2026-01-07,CLE @ IND,W,120,,,,,,,,,,,,,,,,,,,
22025,11,IND,Indiana Pacers,401810365,2026-01-07,IND vs. CLE,L,116,,,,,,,,,,,,,,,,,,,
22025,24,SA,San Antonio Spurs,401810367,2026-01-07,SA @ MEM,L,105,,,,,,,,,,,,,,,,,,,
22025,14,MIA,Miami Heat,401810368,2026-01-07,MIA @ MIN,L,94,,,,,,,,,,,,,,,,,,,
22025,13,LAL,Los Angeles Lakers,401810369,2026-01-07,LAL @ NO,W,111,,,,,,,,,,,,,,,,,,,
22025,23,SAC,Sacramento Kings,401810370,2026-01-07,SAC vs. DAL,L,98,,,,,,,,,,,,,,,,,,,
22025,6,DAL,Dallas Mavericks,401810370,2026-01-07,DAL @ SAC,W,100,,,,,,,,,,,,,,,,,,,
22025,3,NO,New Orleans Pelicans,401810369,2026-01-07,NO vs. LAL,L,103,,,,,,,,,,,,,,,,,,,
22025,25,OKC,Oklahoma City Thunder,401810361,2026-01-06,OKC vs. CHA,L,97,,,,,,,,,,,,,,,,,,,
22025,8,DET,Detroit Pistons,401810357,2026-01-06,DET vs. NY,W,121,,,,,,,,,,,,,,,,,,,
22025,18,NY,New York Knicks,401810357,2026-01-06,NY @ DET,L,90,,,,,,,,,,,,,,,,,,,
22025,4,CHI,Chicago Bulls,401810358,2026-01-06,CHI @ BOS,L,101,,,,,,,,,,,,,,,,,,,
22025,28,TOR,Toronto Raptors,401810359,2026-01-06,TOR vs. ATL,W,118,,,,,,,,,,,,,,,,,,,
22025,1,ATL,Atlanta Hawks,401810359,2026-01-06,ATL @ TOR,L,100,,,,,,,,,,,,,,,,,,,
22025,10,HOU,Houston Rockets,401810360,2026-01-06,HOU vs. PHX,W,100,,,,,,,,,,,,,,,,,,,
22025,21,PHX,Phoenix Suns,401810360,2026-01-06,PHX @ HOU,L,97,,,,,,,,,,,,,,,,,,,
22025,2,BOS,Boston Celtics,401810358,2026-01-06,BOS vs. CHI,W,115,,,,,,,,,,,,,,,,,,,
22025,30,CHA,Charlotte Hornets,401810361,2026-01-06,CHA @ OKC,W,124,,,,,,,,,,,,,,,,,,,
22025,7,DEN,Denver Nuggets,401810362,2026-01-06,DEN @ PHI,W,125,,,,,,,,,,,,,,,,,,,
22025,12,LAC,LA Clippers,401810363,2026-01-06,LAC vs. GS,W,103,,,,,,,,,,,,,,,,,,,
22025,9,GS,Golden State Warriors,401810363,2026-01-06,GS @ LAC,L,102,,,,,,,,,,,,,,,,,,,
22025,22,POR,Portland Trail Blazers,401810364,2026-01-06,POR vs. UTAH,W,137,,,,,,,,,,,,,,,,,,,
22025,26,UTAH,Utah Jazz,401810364,2026-01-06,UTAH @ POR,L,117,,,,,,,,,,,,,,,,,,,
22025,20,PHI,Philadelphia 76ers,401810362,2026-01-06,PHI vs. DEN,L,124,,,,,,,,,,,,,,,,,,,
22025,15,MIL,Milwaukee Bucks,401810355,2026-01-05,MIL @ SAC,W,115,,,,,,,,,,,,,,,,,,,
22025,21,PHX,Phoenix Suns,401810354,2026-01-05,PHX vs. OKC,W,108,,,,,,,,,,,,,,,,,,,
22025,23,SAC,Sacramento Kings,401810355,2026-01-05,SAC vs. MIL,L,98,,,,,,,,,,,,,,,,,,,
22025,25,OKC,Oklahoma City Thunder,401810354,2026-01-05,OKC @ PHX,L,105,,,,,,,,,,,,,,,,,,,
22025,13,LAL,Los Angeles Lakers,401810356,2026-01-05,LAL vs. MEM,W,120,,,,,,,,,,,,,,,,,,,
22025,29,MEM,Memphis Grizzlies,401810356,2026-01-05,MEM @ LAL,L,114,,,,,,,,,,,,,,,,,,,
22025,12,LAC,LA Clippers,401810348,2026-01-04,LAC vs. BOS,L,115,,,,,,,,,,,,,,,,,,,
22025,18,NY,New York Knicks,401810342,2026-01-04,NY vs. PHI,L,119,,,,,,,,,,,,,,,,,,,
22025,28,TOR,Toronto Raptors,401810343,2026-01-04,TOR vs. ATL,W,134,,,,,,,,,,,,,,,,,,,
22025,1,ATL,Atlanta Hawks,401810343,2026-01-04,ATL @ TOR,L,117,,,,,,,,,,,,,,,,,,,
22025,4,CHI,Chicago Bulls,401810344,2026-01-04,CHI vs. CHA,L,99,,,,,,,,,,,,,,,,,,,
22025,30,CHA,Charlotte Hornets,401810344,2026-01-04,CHA @ CHI,W,112,,,,,,,,,,,,,,,,,,,
22025,24,SA,San Antonio Spurs,401810345,2026-01-04,SA vs. POR,L,110,,,,,,,,,,,,,,,,,,,
22025,22,POR,Portland Trail Blazers,401810345,2026-01-04,POR @ SA,W,115,,,,,,,,,,,,,,,,,,,
22025,6,DAL,Dallas Mavericks,401810346,2026-01-04,DAL vs. HOU,W,110,,,,,,,,,,,,,,,,,,,
22025,10,HOU,Houston Rockets,401810346,2026-01-04,HOU @ DAL,L,104,,,,,,,,,,,,,,,,,,,
22025,9,GS,Golden State Warriors,401810347,2026-01-04,GS vs. UTAH,W,123,,,,,,,,,,,,,,,,,,,
22025,26,UTAH,Utah Jazz,401810347,2026-01-04,UTAH @ GS,L,114,,,,,,,,,,,,,,,,,,,
22025,20,PHI,Philadelphia 76ers,401810342,2026-01-04,PHI @ NY,W,130,,,,,,,,,,,,,,,,,,,
22025,2,BOS,Boston Celtics,401810348,2026-01-04,BOS @ LAC,W,146,,,,,,,,,,,,,,,,,,,
22025,7,DEN,Denver Nuggets,401810351,2026-01-04,DEN @ BKN,L,115,,,,,,,,,,,,,,,,,,,
22025,5,CLE,Cleveland Cavaliers,401810349,2026-01-04,CLE vs. DET,L,110,,,,,,,,,,,,,,,,,,,
22025,27,WSH,Washington Wizards,401810353,2026-01-04,WSH vs. MIN,L,115,,,,,,,,,,,,,,,,,,,
22025,3,NO,New Orleans Pelicans,401810352,2026-01-04,NO @ MIA,L,106,,,,,,,,,,,,,,,,,,,
22025,14,MIA,Miami Heat,401810352,2026-01-04,MIA vs. NO,W,125,,,,,,,,,,,,,,,,,,,
22025,16,MIN,Minnesota Timberwolves,401810353,2026-01-04,MIN @ WSH,W,141,,,,,,,,,,,,,,,,,,,
22025,17,BKN,Brooklyn Nets,401810351,2026-01-04,BKN vs. DEN,W,127,,,,,,,,,,,,,,,,,,,
22025,11,IND,Indiana Pacers,401810350,2026-01-04,IND @ ORL,L,127,,,,,,,,,,,,,,,,,,,
22025,19,ORL,Orlando Magic,401810350,2026-01-04,ORL vs. IND,W,135,,,,,,,,,,,,,,,,,,,
22025,8,DET,Detroit Pistons,401810349,2026-01-04,DET @ CLE,W,114,,,,,,,,,,,,,,,,,,,
22025,11,IND,Indiana Pacers,401810331,2026-01-03,IND vs. SA,L,113,,,,,,,,,,,,,,,,,,,
22025,30,CHA,Charlotte Hornets,401810336,2026-01-03,CHA @ MIL,L,121,,,,,,,,,,,,,,,,,,,
22025,24,SA,San Antonio Spurs,401810331,2026-01-03,SA @ IND,W,123,,,,,,,,,,,,,,,,,,,
22025,27,WSH,Washington Wizards,401810332,2026-01-03,WSH vs. BKN,W,119,,,,,,,,,,,,,,,,,,,
22025,5,CLE,Cleveland Cavaliers,401810333,2026-01-03,CLE vs. DEN,W,113,,,,,,,,,,,,,,,,,,,
22025,7,DEN,Denver Nuggets,401810333,2026-01-03,DEN @ CLE,L,108,,,,,,,,,,,,,,,,,,,
22025,18,NY,New York Knicks,401810334,2026-01-03,NY vs. ATL,L,99,,,,,,,,,,,,,,,,,,,
22025,1,ATL,Atlanta Hawks,401810334,2026-01-03,ATL @ NY,W,111,,,,,,,,,,,,,,,,,,,
22025,4,CHI,Chicago Bulls,401810335,2026-01-03,CHI vs. ORL,W,121,,,,,,,,,,,,,,,,,,,
22025,19,ORL,Orlando Magic,401810335,2026-01-03,ORL @ CHI,L,114,,,,,,,,,,,,,,,,,,,
22025,15,MIL,Milwaukee Bucks,401810336,2026-01-03,MIL vs. CHA,W,122,,,,,,,,,,,,,,,,,,,
22025,17,BKN,Brooklyn Nets,401810332,2026-01-03,BKN @ WSH,L,99,,,,,,,,,,,,,,,,,,,
