state,county,black_perc
Arkansas,Madison County,0.4249381619838904
Arkansas,Marion County,0.5313561940067965
Arkansas,Miller County,25.21636148310103
Arkansas,Mississippi County,35.168503360921854
Arkansas,Monroe County,40.086498175429114
Arkansas,Montgomery County,0.6243032329988852
Arkansas,Nevada County,30.754849263846694
Arkansas,Newton County,0.3159358018450651
Arkansas,Ouachita County,40.38919451514903
Arkansas,Perry County,2.1395622730395525
Arkansas,Phillips County,61.30784605135038
Arkansas,Pike County,3.593865484109387
Arkansas,Poinsett County,8.356905158069884
Arkansas,Polk County,0.554016620498615
Arkansas,Pope County,3.386969553557343
Arkansas,Prairie County,12.109516343022554
Arkansas,Pulaski County,36.261027239573785
Arkansas,Randolph County,0.9903257198465854
Arkansas,St. Francis County,52.976794915190496
Arkansas,Saline County,6.930870083432658
Arkansas,Scott County,0.694378388661657
Arkansas,Searcy County,0.3431185665268776
Arkansas,Sebastian County,6.80857724213492
Arkansas,Sevier County,4.551764025448236
Arkansas,Sharp County,0.8278145695364238
Arkansas,Stone County,0.41746949261400135
Arkansas,Union County,32.70227182144281
Arkansas,Van Buren County,0.5306779559954683
Arkansas,Washington County,3.542268169258949
Arkansas,White County,4.758656409090335
Arkansas,Woodruff County,26.272066458982344
Arkansas,Yell County,2.0494634550729978
California,Alameda County,11.842828932710297
California,Alpine County,0.5405405405405406
California,Amador County,2.175616875219589
California,Butte County,1.8149069921166228
California,Calaveras County,0.9949138931025251
California,Colusa County,1.2475560934736059
California,Contra Costa County,9.595960044198112
California,Del Norte County,3.518749541351728
California,El Dorado County,1.0073081343655803
California,Fresno County,5.855296293522871
California,Glenn County,1.234964485847878
California,Humboldt County,1.4182881814230035
California,Imperial County,3.4524476805167845
California,Inyo County,0.9693318729463308
California,Kern County,6.2749383343006375
California,Kings County,7.225515848044249
California,Lake County,2.1303277546407395
California,Lassen County,8.511724357951826
California,Los Angeles County,9.100987464273395
California,Madera County,4.2671518342172154
California,Marin County,2.8822338173424034
California,Mariposa County,1.1237236894643774
California,Mendocino County,1.0485002681148672
California,Merced County,4.078523402432437
California,Modoc County,1.3050752928053542
California,Mono County,0.8555611474584801
California,Monterey County,3.4874555771172022
California,Napa County,2.3726624361206268
California,Nevada County,0.5967009516874501
California,Orange County,2.114092604650928
California,Placer County,1.7885351540127492
California,Plumas County,1.1244499972839372
California,Riverside County,7.076669210758374
California,Sacramento County,10.8651300342695
California,San Benito County,1.3913457613280718
California,San Bernardino County,9.494754322215764
California,San Diego County,5.572596749649419
California,San Francisco County,5.676930121551868
California,San Joaquin County,8.150049717258913
California,San Luis Obispo County,2.069644386480503
California,San Mateo County,2.9215759310448486
California,Santa Barbara County,2.4167601608925082
California,Santa Clara County,2.886430134032379
California,Santa Cruz County,1.4324484034054845
California,Shasta County,1.104532314393454
California,Sierra County,0.3707448601280755
California,Siskiyou County,1.4717362354777976
California,Solano County,14.767526118342001
California,Sonoma County,1.9587928610404144
California,Stanislaus County,3.3106235651611846
California,Sutter County,2.4838539128992463
California,Tehama County,0.9619637328615658
California,Trinity County,0.5815288086311118
California,Tulare County,2.22131373909186
California,Tuolumne County,2.014559943398685
California,Ventura County,2.2678640292709535
California,Yolo County,2.9824050775528597
California,Yuba County,4.028620523009182
Colorado,Adams County,3.6962410728278146
Colorado,Alamosa County,1.9944228903976722
Colorado,Arapahoe County,11.02573934868863
Colorado,Archuleta County,0.4938471502590674
Colorado,Baca County,1.2171507607192256
Colorado,Bent County,7.495711835334477
Colorado,Boulder County,1.155705572185414
Colorado,Broomfield County,1.4646891569968492
Colorado,Chaffee County,1.827634258762997
Colorado,Cheyenne County,0.4373974849644614
Colorado,Clear Creek County,1.0104267440610555
Colorado,Conejos County,0.7995079950799507
Colorado,Costilla County,2.1205357142857144
Colorado,Crowley County,10.230133045667026
Colorado,Custer County,1.3498312710911136
Colorado,Delta County,0.797224723973448
Colorado,Denver County,10.08226563816305
Colorado,Dolores County,0.20222446916076847
Colorado,Douglas County,1.4169305834292327
Colorado,Eagle County,1.1845909896464881
Colorado,Elbert County,0.7964422882555083
Colorado,El Paso County,7.031733017431439
Colorado,Fremont County,3.9942602587166967
Colorado,Garfield County,1.179103193045873
Colorado,Gilpin County,1.183939601921757
Colorado,Grand County,0.6431748203900103
Colorado,Gunnison County,0.522810730067841
Colorado,Hinsdale County,0.516795865633075
Colorado,Huerfano County,1.0166358595194085
Colorado,Jackson County,0.07374631268436578
Colorado,Jefferson County,1.3272646253739895
Colorado,Kiowa County,0.7730147575544624
Colorado,Kit Carson County,2.0237174529517916
Colorado,Lake County,0.6279225116900468
Colorado,La Plata County,0.5778232884727911
Colorado,Larimer County,1.122979102276236
Colorado,Las Animas County,1.9917484706217101
Colorado,Lincoln County,5.560554255893468
Colorado,Logan County,3.7983300054456346
Colorado,Mesa County,0.9864456310222002
Colorado,Mineral County,0.6887052341597797
Colorado,Moffat County,0.6415706887222695
Colorado,Montezuma County,0.4891470498318557
Colorado,Montrose County,0.7986128071118058
Colorado,Morgan County,2.9160789844851904
Colorado,Otero County,1.3356593795998473
Colorado,Ouray County,0.23449157962054998
Colorado,Park County,0.5935796486977589
Colorado,Phillips County,1.0807082087836284
Colorado,Pitkin County,0.8714229493450273
Colorado,Prowers County,0.8449054709720596
Colorado,Pueblo County,2.5007488187002953
Colorado,Rio Blanco County,1.1565971693806119
Colorado,Rio Grande County,0.7103872476825782
Colorado,Routt County,0.7003729796933278
Colorado,Saguache County,1.0238361862102063
Colorado,San Juan County,0.5706134094151213
Colorado,San Miguel County,0.8122858230739941
Colorado,Sedgwick County,0.41684035014589416
Colorado,Summit County,1.0377763823247514
Colorado,Teller County,0.8124866367329484
Colorado,Washington County,0.9662828947368421
Colorado,Weld County,1.4471866299171734
Colorado,Yuma County,0.3153952296471516
Connecticut,Fairfield County,12.361967105214582
Connecticut,Hartford County,15.34558029828954
Connecticut,Litchfield County,1.8823221842780347
Connecticut,Middlesex County,5.500935616196218
Connecticut,New Haven County,14.332204730822484
Connecticut,New London County,6.892074316843411
Connecticut,Tolland County,3.7135120855897505
Connecticut,Windham County,2.996405685707668
Delaware,Kent County,25.526556908484267
Delaware,New Castle County,25.146422548264212
Delaware,Sussex County,12.777916910148315
District of Columbia,District of Columbia,48.30117162629346
Florida,Alachua County,20.50399286054992
Florida,Baker County,13.665207877461707
Florida,Bay County,11.430065791284719
Florida,Bradford County,19.3218954248366
Florida,Brevard County,10.7328442072355
Florida,Broward County,29.211911886839715
Florida,Calhoun County,13.45595353339787
Florida,Charlotte County,6.092481876209456
Florida,Citrus County,3.1873413773057893
Florida,Clay County,11.151803968288988
Florida,Collier County,7.17118428233582
Florida,Columbia County,18.505296424182127
Florida,DeSoto County,12.95053302498731
Florida,Dixie County,9.5908165154601
Florida,Duval County,30.07195978138246
Florida,Escambia County,22.860229644087035
Florida,Flagler County,11.42306816456657
Florida,Franklin County,14.11444605050591
Florida,Gadsden County,55.3718828742723
Florida,Gilchrist County,5.366591080876796
Florida,Glades County,13.782004389173371
Florida,Gulf County,18.814189402054062
Florida,Hamilton County,33.96991955229101
Florida,Hardee County,7.693985891935132
Florida,Hendry County,13.124057363429536
Florida,Hernando County,5.699426694836891
Florida,Highlands County,10.530600757857494
Florida,Hillsborough County,17.662948000444757
Florida,Holmes County,6.706685986338232
Florida,Indian River County,9.326726113616237
Florida,Jackson County,26.94088355727484
Florida,Jefferson County,35.096939137845325
Florida,Lafayette County,15.098695601985455
Florida,Lake County,10.77897967011891
Florida,Lee County,9.063480260177611
Florida,Leon County,31.58569472389895
Florida,Levy County,9.449688692508536
Florida,Liberty County,19.337414476053294
Florida,Madison County,38.71686223381139
Florida,Manatee County,9.253128362628622
Florida,Marion County,13.34084963321622
Florida,Martin County,5.664083745512947
Florida,Miami-Dade County,18.701712550921478
Florida,Monroe County,6.5873364136186465
Florida,Nassau County,6.458110244250675
Florida,Okaloosa County,10.248459710868604
Florida,Okeechobee County,8.794243583571918
Florida,Orange County,22.303873999903736
Florida,Osceola County,13.394425188198511
Florida,Palm Beach County,19.032899467173277
Florida,Pasco County,5.81953730500955
Florida,Pinellas County,10.984842502897896
Florida,Polk County,15.73023510518511
Florida,Putnam County,16.575260680615912
Florida,St. Johns County,5.598746911401341
Florida,St. Lucie County,20.305597143651426
Florida,Santa Rosa County,6.702586206896552
Florida,Sarasota County,4.946874483724532
Florida,Seminole County,12.331902463352511
Florida,Sumter County,8.040978711592972
Florida,Suwannee County,13.619744058500913
Florida,Taylor County,20.481927710843372
Florida,Union County,23.139031114612052
Florida,Volusia County,11.209588192018723
Florida,Wakulla County,14.716981132075471
Florida,Walton County,5.775650311771745
Florida,Washington County,15.469680398590352
Georgia,Appling County,19.876449550233012
Georgia,Atkinson County,17.897118361514647
Georgia,Bacon County,16.66519160987698
Georgia,Baker County,46.35220125786164
Georgia,Baldwin County,41.88829494709518
Georgia,Banks County,3.1143552311435525
Georgia,Barrow County,11.763301048162399
Georgia,Bartow County,10.99302169406406
Georgia,Ben Hill County,35.94782508762857
Georgia,Berrien County,11.2218530823182
Georgia,Bibb County,54.11817513547271
Georgia,Bleckley County,24.250592175120477
Georgia,Brantley County,3.570848008669737
Georgia,Brooks County,35.068335675054286
Georgia,Bryan County,15.34849304152318
Georgia,Bulloch County,29.36229370552367
Georgia,Burke County,47.95339635084634
Georgia,Butts County,28.1651337261052
Georgia,Calhoun County,61.61444667386943
Georgia,Camden County,19.626885724156462
Georgia,Candler County,24.18702921183171
Georgia,Carroll County,19.036186651534333
Georgia,Catoosa County,2.9129447388342165
Georgia,Charlton County,32.464327034323176
Georgia,Chatham County,40.163648782391725
Georgia,Chattahoochee County,19.660450387051373
Georgia,Chattooga County,10.344274135302141
Georgia,Cherokee County,6.735905044510386
Georgia,Clarke County,27.54131964620053
Georgia,Clay County,59.216809933142315
Georgia,Clayton County,68.70653939515614
Georgia,Clinch County,28.623240969099083
Georgia,Cobb County,27.784912063928
Georgia,Coffee County,28.25229655748353
Georgia,Colquitt County,23.398918069976443
Georgia,Columbia County,17.31874600838586
Georgia,Cook County,27.838121934127543
Georgia,Coweta County,18.048502098579032
Georgia,Crawford County,21.37552470132386
Georgia,Crisp County,43.586381714085924
Georgia,Dade County,1.426463354648303
Georgia,Dawson County,1.0123541523678792
Georgia,Decatur County,41.80834621329212
Georgia,DeKalb County,54.65312959689523
Georgia,Dodge County,29.93966095201609
Georgia,Dooly County,50.22443890274314
Georgia,Dougherty County,68.69771821486445
Georgia,Douglas County,44.543923600008526
Georgia,Early County,49.484633569739955
Georgia,Echols County,5.569306930693069
Georgia,Effingham County,14.094841172556299
Georgia,Elbert County,29.54451559595125
Georgia,Emanuel County,34.29628324819447
Georgia,Evans County,31.352554000185407
Georgia,Fannin County,1.0081059951446325
Georgia,Fayette County,22.623155156529435
Georgia,Floyd County,14.921661278288983
Georgia,Forsyth County,3.7286172906918726
Georgia,Franklin County,9.995069696562235
Georgia,Fulton County,44.29535248703197
Georgia,Gilmer County,1.3877551020408163
Georgia,Glascock County,9.690048939641109
Georgia,Glynn County,26.67895045406143
Georgia,Gordon County,4.678827730052674
Georgia,Grady County,29.34735171592938
Georgia,Greene County,35.40394973070018
Georgia,Gwinnett County,27.645193302694842
Georgia,Habersham County,4.161741976543322
Georgia,Hall County,8.213501433849174
Georgia,Hancock County,71.95649631622032
Georgia,Haralson County,5.364940736119776
Georgia,Harris County,17.44105928522213
Georgia,Hart County,18.857209994517117
Georgia,Heard County,10.728832654476124
Georgia,Henry County,41.76100744469296
Georgia,Houston County,30.6945805256177
Georgia,Irwin County,26.998377501352085
Georgia,Jackson County,7.37689393939394
Georgia,Jasper County,21.334800146681335
Georgia,Jeff Davis County,15.717158176943698
Georgia,Jefferson County,53.296907984602015
Georgia,Jenkins County,43.23992408172379
Georgia,Johnson County,34.64167357083679
Georgia,Jones County,24.735031936548047
Georgia,Lamar County,31.152134498104502
Georgia,Lanier County,22.391388673390225
Georgia,Laurens County,36.374683119984915
Georgia,Lee County,20.693788096705706
Georgia,Liberty County,41.32101749723854
Georgia,Lincoln County,31.043920239801903
Georgia,Long County,26.202695843438047
Georgia,Lowndes County,36.45417091215168
Georgia,Lumpkin County,2.031329597554763
Georgia,McDuffie County,41.369545032497676
Georgia,McIntosh County,34.411912091058774
Georgia,Macon County,59.536384976525824
Georgia,Madison County,9.521465489961676
Georgia,Marion County,30.806985503937906
Georgia,Meriwether County,39.17413874469089
Georgia,Miller County,27.31465664502904
Georgia,Mitchell County,47.940108088951895
Georgia,Monroe County,23.691104305796408
Georgia,Montgomery County,27.05842922578483
Georgia,Morgan County,23.62850493184085
Georgia,Murray County,1.4836345254644256
Georgia,Muscogee County,46.36277975261618
Georgia,Newton County,43.6576185374456
Georgia,Oconee County,5.533157236201863
Georgia,Oglethorpe County,17.47024409925358
Georgia,Paulding County,18.540705999816076
Georgia,Peach County,43.753742514970064
Georgia,Pickens County,1.652974364050282
Georgia,Pierce County,9.490655917918652
Georgia,Pike County,10.345019787079874
Georgia,Polk County,13.161063481360177
Georgia,Pulaski County,31.774306774306776
Georgia,Putnam County,27.43408420362478
Georgia,Quitman County,47.39357080799305
Georgia,Rabun County,1.5785271174989253
Georgia,Randolph County,60.93424162380092
Georgia,Richmond County,55.628787916330104
Georgia,Rockdale County,52.17655532547042
Georgia,Schley County,21.28482972136223
Georgia,Screven County,41.71021042225674
Georgia,Seminole County,33.15600786399908
Georgia,Spalding County,33.571685063465054
Georgia,Stephens County,11.584460251700149
Georgia,Stewart County,51.82020167492736
Georgia,Sumter County,52.84447188017805
Georgia,Talbot County,55.73615275366893
Georgia,Taliaferro County,56.80292861500915
Georgia,Tattnall County,29.48590907289231
Georgia,Taylor County,38.355342136854745
Georgia,Telfair County,37.13414634146341
Georgia,Terrell County,59.508394601119285
Georgia,Thomas County,36.768524066307165
Georgia,Tift County,29.930821312923168
Georgia,Toombs County,25.975551558312837
Georgia,Towns County,1.2072974423180112
Georgia,Treutlen County,32.2623434045689
Georgia,Troup County,35.75247624098734
Georgia,Turner County,39.29875821767714
Georgia,Twiggs County,40.56019070321812
Georgia,Union County,0.979027260070957
Georgia,Upson County,28.250151699029125
Georgia,Walker County,4.685158522610408
Georgia,Walton County,17.16535254923698
Georgia,Ware County,29.36669493921402
Georgia,Warren County,59.34065934065934
Georgia,Washington County,53.14661798616449
Georgia,Wayne County,19.99729125753369
Georgia,Webster County,41.80513595166163
Georgia,Wheeler County,37.897001138808044
Georgia,White County,2.2423108160598892
Georgia,Whitfield County,4.570315498579872
Georgia,Wilcox County,35.463475217342214
Georgia,Wilkes County,42.55599472990777
Georgia,Wilkinson County,38.700163844893495
Georgia,Worth County,28.85646649596599
Hawaii,Hawaii County,0.9728755574561672
Hawaii,Honolulu County,3.342198066713794
Hawaii,Kalawao County,0.0
Hawaii,Kauai County,0.7388304175088869
Hawaii,Maui County,0.9675832285573717
Idaho,Ada County,1.2945319211166921
Idaho,Adams County,0.20817069997397866
Idaho,Bannock County,0.8836453954910203
Idaho,Bear Lake County,0.3546099290780142
Idaho,Benewah County,0.3977021652673442
Idaho,Bingham County,0.5623471882640587
Idaho,Blaine County,0.3473508706928492
Idaho,Boise County,0.3967129498441485
Idaho,Bonner County,0.32967820540385584
Idaho,Bonneville County,0.7130594337308904
Idaho,Boundary County,0.5919773811627496
Idaho,Butte County,0.2798880447820872
Idaho,Camas County,0.46904315196998125
Idaho,Canyon County,0.840571048496708
Idaho,Caribou County,0.2658788774002954
Idaho,Cassia County,0.6041010805751723
Idaho,Clark County,0.9090909090909091
Idaho,Clearwater County,0.5414312617702448
Idaho,Custer County,0.31808172253486666
Idaho,Elmore County,3.2462513526047303
Idaho,Franklin County,0.283004436285758
Idaho,Fremont County,0.8424994149309618
Idaho,Gem County,0.26109660574412535
Idaho,Gooding County,0.5168803978016225
Idaho,Idaho County,0.3994591937069813
Idaho,Jefferson County,0.41241668814670246
Idaho,Jerome County,0.5698255457175418
Idaho,Kootenai County,0.4177031647000918
Idaho,Latah County,0.915467533137346
Idaho,Lemhi County,0.3749191984486102
Idaho,Lewis County,0.5278437582475587
Idaho,Lincoln County,0.5663583160279403
Idaho,Madison County,0.6793300760327123
Idaho,Minidoka County,0.8112995454767606
Idaho,Nez Perce County,0.561825809029165
Idaho,Oneida County,0.2803083391730904
Idaho,Owyhee County,0.8664898320070734
Idaho,Payette County,0.379979035639413
Idaho,Power County,0.9021966527196652
Idaho,Shoshone County,0.4021879021879022
Idaho,Teton County,0.38811056418023476
Idaho,Twin Falls County,0.7441578148710167
Idaho,Valley County,0.36622785311293676
Idaho,Washington County,0.4206730769230769
Illinois,Adams County,3.811200811782788
Illinois,Alexander County,33.908554572271385
Illinois,Bond County,6.572271386430678
Illinois,Boone County,2.6425305589250723
Illinois,Brown County,19.241470200615023
Illinois,Bureau County,0.9497722333045524
Illinois,Calhoun County,0.3674219228413962
Illinois,Carroll County,1.0673234811165846
Illinois,Cass County,3.837471783295711
Illinois,Champaign County,13.058445569062679
Illinois,Christian County,1.6378336603055703
Illinois,Clark County,0.4943988985543526
Illinois,Clay County,0.5361930294906166
Illinois,Clinton County,3.71830836817869
Illinois,Coles County,4.089792654366825
Illinois,Cook County,24.23277314261191
Illinois,Crawford County,4.857319460183373
Illinois,Cumberland County,0.559735731326849
Illinois,DeKalb County,7.572447102115916
Illinois,De Witt County,0.8493875792453991
Illinois,Douglas County,0.6911163799626696
Illinois,DuPage County,5.270226273807586
Illinois,Edgar County,0.4868659420289855
Illinois,Edwards County,0.6580961126415672
Illinois,Effingham County,0.46550871374123537
Illinois,Fayette County,5.067368325545525
Illinois,Ford County,1.026499708794409
Illinois,Franklin County,0.6204887932126124
Illinois,Fulton County,4.0169192414353345
Illinois,Gallatin County,0.7597340930674265
Illinois,Greene County,0.7854391662261158
Illinois,Grundy County,1.5888090856928039
Illinois,Hamilton County,0.6951219512195123
Illinois,Hancock County,0.5015369681281346
Illinois,Hardin County,2.0072551390568316
Illinois,Henderson County,0.4145818441744103
Illinois,Henry County,1.9357837095112047
Illinois,Iroquois County,1.1858258928571428
Illinois,Jackson County,14.991071729389171
Illinois,Jasper County,0.3643176850213386
Illinois,Jefferson County,9.14400438036138
Illinois,Jersey County,0.6615412122295726
Illinois,Jo Daviess County,0.6338857194602916
Illinois,Johnson County,9.559630152013792
Illinois,Kane County,6.140187285602066
Illinois,Kankakee County,15.462801792945463
Illinois,Kendall County,7.191439341737263
Illinois,Knox County,8.053886977313816
Illinois,Lake County,7.476239860209402
Illinois,LaSalle County,2.7547986670618774
Illinois,Lawrence County,10.411739736826148
Illinois,Lee County,5.595072866065232
Illinois,Livingston County,4.543099451882959
Illinois,Logan County,8.238963857055673
Illinois,McDonough County,5.648996265917723
Illinois,McHenry County,1.5562417234165085
Illinois,McLean County,7.805227354099535
Illinois,Macon County,17.19430025255585
Illinois,Macoupin County,1.0554891953523726
Illinois,Madison County,8.505722947007802
Illinois,Marion County,4.157646260987506
Illinois,Marshall County,0.5341345351360374
Illinois,Mason County,0.6568863586599518
Illinois,Massac County,5.885141541378843
Illinois,Menard County,1.1571841851494697
Illinois,Mercer County,0.630596544330937
Illinois,Monroe County,0.3896218896661649
Illinois,Montgomery County,2.962142708837982
Illinois,Morgan County,6.701504536579764
Illinois,Moultrie County,0.43533587837385307
Illinois,Ogle County,1.1130683907934726
Illinois,Peoria County,18.28580020513261
Illinois,Perry County,8.671030032957342
Illinois,Piatt County,0.5858302312808934
Illinois,Pike County,1.9638501469760459
Illinois,Pope County,7.051585423568387
Illinois,Pulaski County,31.94786896794646
Illinois,Putnam County,0.9036144578313252
Illinois,Randolph County,10.638621697309144
Illinois,Richland County,0.7361656996693493
Illinois,Rock Island County,10.157869885652111
Illinois,St. Clair County,30.260327511247787
Illinois,Saline County,4.191787518331433
Illinois,Sangamon County,12.53371713837111
Illinois,Schuyler County,3.540955631399317
Illinois,Scott County,0.5695208169677927
Illinois,Shelby County,0.46383467278989665
Illinois,Stark County,0.6738078783690393
Illinois,Stephenson County,9.807864652779296
Illinois,Tazewell County,1.3367952522255193
Illinois,Union County,1.1316636029411764
Illinois,Vermilion County,13.716858807800007
Illinois,Wabash County,0.9010570091838502
Illinois,Warren County,2.5446454042334685
Illinois,Washington County,0.9039943938332166
Illinois,Wayne County,0.6880594288497839
Illinois,White County,0.6421442032525999
Illinois,Whiteside County,1.7887489269258396
Illinois,Will County,11.901411832151593
Illinois,Williamson County,4.580084783446477
Illinois,Winnebago County,13.054640202314355
Illinois,Woodford County,0.6500624569811609
Indiana,Adams County,0.468839336763865
Indiana,Allen County,12.063780702944769
Indiana,Bartholomew County,2.290480766861339
Indiana,Benton County,1.1289022002073494
Indiana,Blackford County,0.6261180679785331
Indiana,Boone County,1.5786814852235413
Indiana,Brown County,0.634305935768178
Indiana,Carroll County,0.6144238517324738
Indiana,Cass County,2.0142710445246057
Indiana,Clark County,7.6284334884849745
Indiana,Clay County,0.6414368184733804
Indiana,Clinton County,0.6133276089423165
Indiana,Crawford County,0.5246589716684155
Indiana,Daviess County,1.2672460949370936
Indiana,Dearborn County,0.7703973309068851
Indiana,Decatur County,0.5316541608536631
Indiana,DeKalb County,0.5963981309727864
Indiana,Delaware County,7.221100195118611
Indiana,Dubois County,0.5628694566778927
Indiana,Elkhart County,6.296136115670799
Indiana,Fayette County,1.5874370572672185
Indiana,Floyd County,5.508088254447889
